index,id_x,order_id,tariff_id_x,action_id,advcampaign_id,advcampaign_name,website_name,click_user_ip,click_user_referer,click_country_code,conversion_time,action,action_type,cart,status,processed,subid,subid1,subid2,subid3,subid4,payment_x,currency,keyword,comment,positions,paid,promocode,click_date,action_date,closing_date,status_updated,id_y,tariff_id_y,datetime,amount,payment_y,rate,rate_id,percentage,product_url,product_id,product_image,product_name,product_category_id,product_category_name
291,1030571858,gpt-1041418588|course|3897756,16622,1030571858,22448,Udemy WW,Real Pricetracker,,,TR,1011,Paid course,sale,5.53,pending,0,tabm,,,,,0.44,USD,,,"[{'id': 1218179468, 'tariff_id': 21660, 'datetime': '2024-02-15 19:29:00', 'amount': '5.53', 'payment': '0.44', 'rate': '7.96', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 19:12:09,2024-02-15 19:29:00,,2024-02-19 13:44:44,1218179468,21660,2024-02-15 19:29:00,5.53,0.44,7.96,,True,,,,,,
292,1030571789,gpt-1041393636|course|5602528,16622,1030571789,22448,Udemy WW,Real Pricetracker,,,PR,948,Paid course,sale,14.48,pending,0,tabm,,,,,1.16,USD,,,"[{'id': 1218179397, 'tariff_id': 21660, 'datetime': '2024-02-15 18:29:00', 'amount': '14.48', 'payment': '1.16', 'rate': '8.02', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 18:13:12,2024-02-15 18:29:00,,2024-02-19 13:44:44,1218179397,21660,2024-02-15 18:29:00,14.48,1.16,8.02,,True,,,,,,
293,1030571772,gpt-1041393636|course|5183438,16622,1030571772,22448,Udemy WW,Real Pricetracker,,,PR,948,Paid course,sale,16.71,pending,0,tabm,,,,,1.34,USD,,,"[{'id': 1218179379, 'tariff_id': 21660, 'datetime': '2024-02-15 18:29:00', 'amount': '16.71', 'payment': '1.34', 'rate': '8.02', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 18:13:12,2024-02-15 18:29:00,,2024-02-19 13:44:44,1218179379,21660,2024-02-15 18:29:00,16.71,1.34,8.02,,True,,,,,,
294,1030571948,gpt-1041353972|course|4227144,16622,1030571948,22448,Udemy WW,Real Pricetracker,,,AU,1319,Paid course,sale,11.68,pending,0,tabm,,,,,0.93,USD,,,"[{'id': 1218179558, 'tariff_id': 21660, 'datetime': '2024-02-15 17:22:00', 'amount': '11.68', 'payment': '0.93', 'rate': '7.97', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 17:00:01,2024-02-15 17:22:00,,2024-02-19 13:44:45,1218179558,21660,2024-02-15 17:22:00,11.68,0.93,7.97,,True,,,,,,
295,1030571929,gpt-1041353972|course|2757336,16622,1030571929,22448,Udemy WW,Real Pricetracker,,,AU,1319,Paid course,sale,11.68,pending,0,tabm,,,,,0.93,USD,,,"[{'id': 1218179539, 'tariff_id': 21660, 'datetime': '2024-02-15 17:22:00', 'amount': '11.68', 'payment': '0.93', 'rate': '7.97', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 17:00:01,2024-02-15 17:22:00,,2024-02-19 13:44:45,1218179539,21660,2024-02-15 17:22:00,11.68,0.93,7.97,,True,,,,,,
296,1029442784,15962.5889.49168,28955,1029442784,30956,Pdffiller Many Geos,Real Pricetracker,,,CA,2608431,Sale,sale,20.0,declined,1,tabm,,,,,50.0,USD,,,"[{'id': 1216726708, 'tariff_id': 63584, 'datetime': '2024-02-15 13:07:19', 'amount': '20.00', 'payment': '38.46', 'rate': '38.46', 'rate_id': None, 'percentage': False, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-01-16 08:33:28,2024-02-15 13:07:19,2024-04-02,2024-04-19 16:15:27,1216726708,63584,2024-02-15 13:07:19,20.00,38.46,38.46,,False,,,,,,
297,1030572116,gpt-1041211340|course|1581488,16622,1030572116,22448,Udemy WW,Real Pricetracker,,,CZ,402,Paid course,sale,19.3,pending,0,tab,,,,,1.54,USD,,,"[{'id': 1218179725, 'tariff_id': 21660, 'datetime': '2024-02-15 12:29:00', 'amount': '19.30', 'payment': '1.54', 'rate': '7.98', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 12:22:18,2024-02-15 12:29:00,,2024-02-19 13:44:47,1218179725,21660,2024-02-15 12:29:00,19.30,1.54,7.98,,True,,,,,,
298,1030572096,gpt-1041217100|course|1934462,16622,1030572096,22448,Udemy WW,Real Pricetracker,,,TR,-148,Paid course,sale,3.25,pending,0,tabm,,,,,0.26,USD,,,"[{'id': 1218179705, 'tariff_id': 21660, 'datetime': '2024-02-15 12:29:00', 'amount': '3.25', 'payment': '0.26', 'rate': '8.00', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 12:31:28,2024-02-15 12:29:00,,2024-02-19 13:44:46,1218179705,21660,2024-02-15 12:29:00,3.25,0.26,8.00,,True,,,,,,
299,1030571845,gpt-1041198196|course|5192882,16622,1030571845,22448,Udemy WW,Real Pricetracker,,,TW,-768,Paid course,sale,10.2,pending,0,tabm,,,,,0.81,USD,,,"[{'id': 1218179453, 'tariff_id': 21660, 'datetime': '2024-02-15 11:43:00', 'amount': '10.20', 'payment': '0.81', 'rate': '7.95', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 11:55:48,2024-02-15 11:43:00,,2024-02-19 13:44:44,1218179453,21660,2024-02-15 11:43:00,10.20,0.81,7.95,,True,,,,,,
300,1030571917,gpt-1041173180|course|3812404,16622,1030571917,22448,Udemy WW,Real Pricetracker,,,TR,818,Paid course,sale,4.23,pending,0,tabm,,,,,0.34,USD,,,"[{'id': 1218179525, 'tariff_id': 21660, 'datetime': '2024-02-15 11:20:00', 'amount': '4.23', 'payment': '0.34', 'rate': '8.04', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 11:06:22,2024-02-15 11:20:00,,2024-02-19 13:44:45,1218179525,21660,2024-02-15 11:20:00,4.23,0.34,8.04,,True,,,,,,
301,1030560948,gpt-1041109212|course|660600,16622,1030560948,22448,Udemy WW,Real Pricetracker,,,ES,535,Paid course,sale,19.3,pending,0,,,,,,1.54,USD,,,"[{'id': 1218166104, 'tariff_id': 21660, 'datetime': '2024-02-15 08:18:00', 'amount': '19.30', 'payment': '1.54', 'rate': '7.98', 'rate_id': None, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-15 08:09:05,2024-02-15 08:18:00,,2024-02-19 12:32:15,1218166104,21660,2024-02-15 08:18:00,19.30,1.54,7.98,,True,,,,,,
302,1029307871,201923118001023852,14042,1029307871,20881,Alibaba WW,Real Pricetracker,,,CA,238454,Paid order ,sale,15.0,approved,1,,,,,,0.57,USD,,,"[{'id': 1216531554, 'tariff_id': 18192, 'datetime': '2024-02-15 06:33:07', 'amount': '15.00', 'payment': '0.81', 'rate': '5.40', 'rate_id': 343578, 'percentage': True, 'product_url': '', 'product_id': '', 'product_image': '', 'product_name': '', 'product_category_id': '', 'product_category_name': ''}]",0,,2024-02-12 12:18:53,2024-02-15 06:33:07,2024-05-16,2024-05-15 14:21:59,1216531554,18192,2024-02-15 06:33:07,15.00,0.81,5.40,343578.0,True,,,,,,
